"subscription_id","customer_id","plan_name","monthly_fee","status","start_date","discount_percent"
2314,OtJw4J,Roam,80,Active,"2023-01-01",10
2315,"4RIUHy",Mini,50,Active,"2023-01-01",20
2316,"9Lz0pF",Residential,120,Cancelled,"2023-01-01",0
2317,DDnjZb,Residential,120,Active,"2023-01-01",5
2318,Ucsw8Q,Residential,120,Paused,"2023-01-01",10
2319,v2Rra6,Residential,120,Active,"2023-01-01",20
2320,"693IO3",Residential,120,Cancelled,"2023-01-01",0
2321,mnjhdL,Residential,120,Paused,"2023-01-01",5
2322,gu1pwT,Residential,120,Active,"2023-01-01",10
2323,rDilV4,Residential,120,Active,"2023-01-01",20
2324,"0aP90h",Residential,120,Active,"2023-01-01",0
2325,YFjtFi,Residential,120,Paused,"2023-01-01",5
2326,lMwBhd,Residential,120,Active,"2023-01-01",10
2327,Jf6w6X,Residential,120,Active,"2023-01-01",20
2328,WE4Vtp,Residential,120,Cancelled,"2023-01-01",0
2329,AEfgIc,Residential,120,Active,"2023-01-01",5
2330,"1KsMzp",Roam,80,Active,"2023-01-01",10
2331,"4qbePY",Roam,80,Active,"2023-01-01",20
2332,EHYviZ,Roam,80,Active,"2023-01-01",0
2333,"2Gxtt1",Residential,120,Active,"2023-01-01",5
2334,"5hbZvj",Mini,50,Active,"2023-01-01",10
2335,M9cidS,Residential,120,Paused,"2023-01-01",20
2336,"4cNefX",Residential,120,Active,"2023-01-01",0
2337,yQdYDN,Residential,120,Active,"2023-01-01",5
2338,"0xUMYi",Roam,80,Active,"2023-01-01",10
2339,"2quGcz",Residential,120,Active,"2023-01-01",20
2340,"1fvIAV",Residential,120,Paused,"2023-01-01",0
2341,j54Ar9,Residential,120,Paused,"2023-01-01",5
2342,b0Lnyy,Residential,120,Cancelled,"2023-01-01",10
2343,iu7vMz,Residential,120,Cancelled,"2023-01-01",20
2344,tsyBrU,Residential,120,Paused,"2023-01-01",0
2345,"9KNoic",Mini,50,Cancelled,"2023-01-01",5
2346,"6Xj8G1",Residential,120,Active,"2023-01-01",10
2347,AtYNI7,Business,250,Active,"2023-01-01",20
2348,XQKrsK,Business,250,Active,"2023-01-01",0
2349,"0lzRdy",Mini,50,Active,"2023-01-01",5
2350,Ka2i51,Residential,120,Active,"2023-01-01",10
2351,Phr2Kb,Residential,120,Cancelled,"2023-01-01",20
2352,D4qbuq,Residential,120,Active,"2023-01-01",0
2353,IQSnpm,Residential,120,Active,"2023-01-01",5
2354,EjrDrx,Mini,50,Active,"2023-01-01",10
2355,l3MZGG,Residential,120,Cancelled,"2023-01-01",20
2356,jZycGU,Residential,120,Active,"2023-01-01",0
2357,lqwC4l,Residential,120,Active,"2023-01-01",5
2358,lMsogw,Roam,80,Active,"2023-01-01",10
2359,"8bnXvA",Residential,120,Active,"2023-01-01",20
2360,"5WjhcZ",Residential,120,Active,"2023-01-01",0
2361,CMfUcB,Roam,80,Active,"2023-01-01",5
2362,O9MuM1,Residential,120,Active,"2023-01-01",10
2363,"5fUTQr",Residential,120,Cancelled,"2023-01-01",20
2364,Asuq35,Roam,80,Active,"2023-01-01",0
2365,"2CwsIk",Residential,120,Active,"2023-01-01",5
2366,HIe820,Mini,50,Cancelled,"2023-01-01",10
2367,"6Xq7yz",Residential,120,Active,"2023-01-01",20
2368,WzQ62N,Residential,120,Active,"2023-01-01",0
2369,hYzSsf,Residential,120,Paused,"2023-01-01",5
2370,AEeppM,Residential,120,Active,"2023-01-01",10
2371,O2mQ8t,Roam,80,Cancelled,"2023-01-01",20
2372,FdJwsT,Roam,80,Active,"2023-01-01",0
2373,zwGUxm,Residential,120,Cancelled,"2023-01-01",5
2374,QdFiNQ,Residential,120,Active,"2023-01-01",10
2375,vFfxUw,Roam,80,Active,"2023-01-01",20
2376,"0UE6dN",Roam,80,Cancelled,"2023-01-01",0
2377,t46xHr,Residential,120,Active,"2023-01-01",5
2378,"3BYOtD",Roam,80,Active,"2023-01-01",10
2379,"9hm4zu",Residential,120,Active,"2023-01-01",20
2380,fXHzUr,Mini,50,Active,"2023-01-01",0
2381,ZqzwsD,Residential,120,Active,"2023-01-01",5
2382,s78qFw,Residential,120,Active,"2023-01-01",10
2383,"0Wul8B",Residential,120,Active,"2023-01-01",20
2384,OeOcH3,Residential,120,Paused,"2023-01-01",0
2385,P3d2Gl,Residential,120,Active,"2023-01-01",5
2386,sy07fn,Residential,120,Paused,"2023-01-01",10
2387,"69ipBT",Roam,80,Active,"2023-01-01",20
2388,QUYKN0,Business,250,Active,"2023-01-01",0
2389,PHvK7X,Residential,120,Cancelled,"2023-01-01",5
2390,yA4ZdH,Roam,80,Active,"2023-01-01",10
2391,MnlUI0,Business,250,Paused,"2023-01-01",20
2392,t9lKcv,Residential,120,Active,"2023-01-01",0
2393,"2mmpMj",Residential,120,Cancelled,"2023-01-01",5
2394,jaGS0t,Roam,80,Active,"2023-01-01",10
2395,DvBTvu,Residential,120,Active,"2023-01-01",20
2396,dU2foZ,Business,250,Active,"2023-01-01",0
2397,"6KQD2J",Roam,80,Active,"2023-01-01",5
2398,iMb2JQ,Residential,120,Active,"2023-01-01",10
2399,D8qKgN,Mini,50,Cancelled,"2023-01-01",20
2400,lFiNuF,Residential,120,Active,"2023-01-01",0
2401,holIdk,Residential,120,Active,"2023-01-01",5
2402,CGIlbc,Residential,120,Paused,"2023-01-01",10
2403,xKcRN1,Residential,120,Active,"2023-01-01",20
2404,sFsXLA,Roam,80,Active,"2023-01-01",0
2405,vJc3Bi,Residential,120,Paused,"2023-01-01",5
2406,L15dwH,Residential,120,Active,"2023-01-01",10
2407,VMkZnq,Residential,120,Active,"2023-01-01",20
2408,gWg93o,Residential,120,Active,"2023-01-01",0
2409,"5ySIqz",Residential,120,Paused,"2023-01-01",5
2410,r23IHf,Mini,50,Active,"2023-01-01",10
2411,MnsLuZ,Mini,50,Active,"2023-01-01",20
2412,h28zXi,Residential,120,Active,"2023-01-01",0
2413,g07ilp,Business,250,Active,"2023-01-01",5
2414,fjSNTt,Residential,120,Active,"2023-01-01",10
2415,pPhyJq,Residential,120,Active,"2023-01-01",20
2416,qlXPHo,Residential,120,Active,"2023-01-01",0
2417,FbszVu,Roam,80,Active,"2023-01-01",5
2418,"6gANcT",Residential,120,Active,"2023-01-01",10
2419,nANNR9,Roam,80,Active,"2023-01-01",20
2420,"3dTyO6",Roam,80,Active,"2023-01-01",0
2421,l9EgBO,Residential,120,Active,"2023-01-01",5
2422,qjQFPR,Roam,80,Active,"2023-01-01",10
2423,hK51F1,Residential,120,Cancelled,"2023-01-01",20
2424,YO6892,Residential,120,Active,"2023-01-01",0
2425,uFLWoj,Roam,80,Active,"2023-01-01",5
2426,K2pZT0,Residential,120,Active,"2023-01-01",10
2427,ThmuoH,Residential,120,Active,"2023-01-01",20
2428,"24qfUc",Roam,80,Paused,"2023-01-01",0
2429,Vo5NqX,Residential,120,Paused,"2023-01-01",5
2430,A9MZp4,Residential,120,Paused,"2023-01-01",10
2431,oC8Kyc,Residential,120,Active,"2023-01-01",20
2432,WXNJN3,Business,250,Paused,"2023-01-01",0
2433,"3Lej2Q",Residential,120,Active,"2023-01-01",5
2434,JThyL2,Residential,120,Cancelled,"2023-01-01",10
2435,Y1OZNV,Business,250,Active,"2023-01-01",20
2436,"5RkRHz",Business,250,Active,"2023-01-01",0
2437,Y34UtS,Residential,120,Active,"2023-01-01",5
2438,RqX9Q5,Mini,50,Active,"2023-01-01",10
2439,"63Z3WZ",Residential,120,Active,"2023-01-01",20
2440,eFZK4Z,Residential,120,Active,"2023-01-01",0
2441,"7P6j77",Roam,80,Cancelled,"2023-01-01",5
2442,u09Ldq,Residential,120,Active,"2023-01-01",10
2443,tUPigS,Residential,120,Active,"2023-01-01",20
2444,d0ncno,Roam,80,Cancelled,"2023-01-01",0
2445,"13QpK3",Residential,120,Paused,"2023-01-01",5
2446,HMQ3m5,Residential,120,Active,"2023-01-01",10
2447,cSLD8K,Residential,120,Active,"2023-01-01",20
2448,U95uvn,Residential,120,Active,"2023-01-01",0
2449,nE9I9e,Business,250,Active,"2023-01-01",5
2450,FzI13a,Residential,120,Cancelled,"2023-01-01",10
2451,v8OOr4,Business,250,Paused,"2023-01-01",20
2452,CQizoX,Residential,120,Active,"2023-01-01",0
2453,ffT6Uh,Business,250,Active,"2023-01-01",5
2454,"7yPiyC",Residential,120,Active,"2023-01-01",10
2455,HgYnIQ,Residential,120,Active,"2023-01-01",20
2456,s8Oin7,Residential,120,Active,"2023-01-01",0
2457,dFo9xb,Residential,120,Active,"2023-01-01",5
2458,"0TP1XQ",Mini,50,Active,"2023-01-01",10
2459,CW8zKi,Residential,120,Active,"2023-01-01",20
2460,W1lLaY,Residential,120,Active,"2023-01-01",0
2461,G4ZpZD,Roam,80,Active,"2023-01-01",5
2462,XcEGK0,Residential,120,Active,"2023-01-01",10
2463,S2vOdB,Residential,120,Cancelled,"2023-01-01",20
2464,Xr3H71,Roam,80,Active,"2023-01-01",0
2465,P4cTuU,Roam,80,Active,"2023-01-01",5
2466,TgYjKx,Residential,120,Active,"2023-01-01",10
2467,lMp7ED,Residential,120,Active,"2023-01-01",20
2468,ETObkl,Residential,120,Paused,"2023-01-01",0
2469,kBFTVY,Residential,120,Active,"2023-01-01",5
2470,bQv9DU,Mini,50,Active,"2023-01-01",10
2471,KDNggt,Mini,50,Paused,"2023-01-01",20
2472,DBCHTQ,Residential,120,Active,"2023-01-01",0
2473,wkhIu2,Residential,120,Cancelled,"2023-01-01",5
2474,HxEAUn,Residential,120,Active,"2023-01-01",10
2475,XDlMml,Roam,80,Active,"2023-01-01",20
2476,wPLtxR,Residential,120,Active,"2023-01-01",0
2477,ytOCDv,Business,250,Active,"2023-01-01",5
2478,WuM5RE,Residential,120,Active,"2023-01-01",10
2479,ALZnVD,Roam,80,Active,"2023-01-01",20
2480,uwvvMf,Roam,80,Active,"2023-01-01",0
2481,VZocvu,Residential,120,Active,"2023-01-01",5
2482,QkhZKp,Roam,80,Active,"2023-01-01",10
2483,"66pdDG",Residential,120,Active,"2023-01-01",20
2484,Qid9Mc,Residential,120,Active,"2023-01-01",0
2485,WzzJOD,Residential,120,Active,"2023-01-01",5
2486,muo2t4,Roam,80,Active,"2023-01-01",10
2487,A2GFvU,Mini,50,Active,"2023-01-01",20
2488,"3UQXO4",Residential,120,Active,"2023-01-01",0
2489,"4VIOGw",Residential,120,Active,"2023-01-01",5
2490,YoY3gg,Residential,120,Paused,"2023-01-01",10
2491,"8wXD16",Residential,120,Active,"2023-01-01",20
2492,"5EPXWl",Residential,120,Paused,"2023-01-01",0
2493,JnO4nI,Business,250,Active,"2023-01-01",5
2494,"6UpIlb",Roam,80,Active,"2023-01-01",10
2495,wp0Rj2,Residential,120,Cancelled,"2023-01-01",20
2496,t1LXmZ,Residential,120,Active,"2023-01-01",0
2497,hkFaa4,Residential,120,Active,"2023-01-01",5
2498,ICbaq7,Residential,120,Paused,"2023-01-01",10
2499,ID4Hpb,Roam,80,Active,"2023-01-01",20
2500,rbLOFz,Residential,120,Active,"2023-01-01",0
2501,uCZKOn,Residential,120,Active,"2023-01-01",5
2502,"3bXO10",Roam,80,Active,"2023-01-01",10
2503,Zon34N,Residential,120,Cancelled,"2023-01-01",20
2504,GYEalT,Residential,120,Paused,"2023-01-01",0
2505,"8tTJM3",Mini,50,Active,"2023-01-01",5
2506,H08twQ,Residential,120,Active,"2023-01-01",10
2507,Sbi9sM,Residential,120,Active,"2023-01-01",20
2508,uLSjba,Residential,120,Active,"2023-01-01",0
2509,h60amp,Residential,120,Active,"2023-01-01",5
2510,rERg1i,Residential,120,Paused,"2023-01-01",10
2511,t2wsgo,Residential,120,Paused,"2023-01-01",20
2512,"0dfACL",Business,250,Active,"2023-01-01",0
2513,cnanoM,Residential,120,Active,"2023-01-01",5
2514,"02q49I",Residential,120,Active,"2023-01-01",10
2515,F5kku9,Business,250,Active,"2023-01-01",20
2516,hCiDjI,Roam,80,Active,"2023-01-01",0
2517,lcyuTF,Roam,80,Active,"2023-01-01",5
2518,lKQqXq,Residential,120,Active,"2023-01-01",10
2519,k5bZAG,Mini,50,Active,"2023-01-01",20
2520,"2pmgH3",Business,250,Active,"2023-01-01",0
2521,JDfwU2,Business,250,Active,"2023-01-01",5
2522,"64sfvV",Residential,120,Paused,"2023-01-01",10
2523,Ld9nOr,Residential,120,Cancelled,"2023-01-01",20
2524,Xtwszn,Mini,50,Active,"2023-01-01",0
2525,kGv14Y,Residential,120,Active,"2023-01-01",5
2526,"7fpShs",Business,250,Active,"2023-01-01",10
2527,Zlvb0p,Residential,120,Paused,"2023-01-01",20
2528,Aq6HXW,Roam,80,Active,"2023-01-01",0
2529,qI5Uhc,Residential,120,Active,"2023-01-01",5
2530,"0YJE0u",Residential,120,Active,"2023-01-01",10
2531,Sx0Eil,Roam,80,Active,"2023-01-01",20
2532,zo2q7P,Residential,120,Active,"2023-01-01",0
2533,a5Gtrg,Residential,120,Active,"2023-01-01",5
2534,ciJER1,Residential,120,Cancelled,"2023-01-01",10
2535,hIQE8O,Residential,120,Cancelled,"2023-01-01",20
2536,S1HTEk,Roam,80,Active,"2023-01-01",0
2537,b2I4nd,Business,250,Active,"2023-01-01",5
2538,uz5Dx5,Residential,120,Active,"2023-01-01",10
2539,T2FNwz,Residential,120,Active,"2023-01-01",20
2540,"4nsig9",Residential,120,Paused,"2023-01-01",0
2541,EvGNpq,Mini,50,Active,"2023-01-01",5
2542,dNOa1Y,Residential,120,Active,"2023-01-01",10
2543,F344eh,Roam,80,Active,"2023-01-01",20
2544,eVDnty,Roam,80,Active,"2023-01-01",0
2545,VPuvVd,Roam,80,Active,"2023-01-01",5
2546,gNl86G,Residential,120,Active,"2023-01-01",10
2547,M9NOtJ,Residential,120,Active,"2023-01-01",20
2548,"0FFdVA",Residential,120,Active,"2023-01-01",0
2549,D9Q5xV,Roam,80,Active,"2023-01-01",5
2550,"6Pxdwu",Business,250,Cancelled,"2023-01-01",10
2551,skepz0,Residential,120,Active,"2023-01-01",20
2552,"076BrN",Mini,50,Paused,"2023-01-01",0
2553,rcjDNt,Business,250,Active,"2023-01-01",5
2554,mXofKO,Residential,120,Active,"2023-01-01",10
2555,"37qBWX",Residential,120,Active,"2023-01-01",20
2556,cmNIlg,Roam,80,Active,"2023-01-01",0
2557,SZZfZS,Roam,80,Active,"2023-01-01",5
2558,L6Nnj0,Business,250,Active,"2023-01-01",10
2559,nG6aJo,Business,250,Active,"2023-01-01",20
2560,JppTQO,Residential,120,Active,"2023-01-01",0
2561,D20NVn,Residential,120,Cancelled,"2023-01-01",5
2562,gTQ1C8,Roam,80,Active,"2023-01-01",10
2563,sZ7dqI,Residential,120,Active,"2023-01-01",20
2564,"9nu6yF",Residential,120,Active,"2023-01-01",0
2565,rmi8oT,Residential,120,Active,"2023-01-01",5
2566,"7J1j1Q",Residential,120,Cancelled,"2023-01-01",10
2567,cNCHKu,Mini,50,Active,"2023-01-01",20
2568,zlne99,Roam,80,Active,"2023-01-01",0
2569,aj2seo,Residential,120,Paused,"2023-01-01",5
2570,"6dra7L",Business,250,Active,"2023-01-01",10
2571,nk1Iln,Roam,80,Active,"2023-01-01",20
2572,"0ca4Lx",Roam,80,Cancelled,"2023-01-01",0
2573,HNMUKR,Mini,50,Active,"2023-01-01",5
2574,DF0eAH,Residential,120,Active,"2023-01-01",10
2575,C98jD7,Residential,120,Active,"2023-01-01",20
2576,I63E2s,Business,250,Paused,"2023-01-01",0
2577,Px0I9d,Roam,80,Active,"2023-01-01",5
2578,tSMlh7,Residential,120,Paused,"2023-01-01",10
2579,JYBpIe,Roam,80,Active,"2023-01-01",20
2580,DeTn1V,Residential,120,Active,"2023-01-01",0
2581,h9RNKp,Residential,120,Cancelled,"2023-01-01",5
2582,KtlIgI,Residential,120,Active,"2023-01-01",10
2583,dGOfNI,Residential,120,Active,"2023-01-01",20
2584,fs6yB1,Business,250,Active,"2023-01-01",0
2585,"1vfHeh",Residential,120,Active,"2023-01-01",5
2586,oo4LPI,Mini,50,Paused,"2023-01-01",10
2587,XVzHTa,Mini,50,Paused,"2023-01-01",20
2588,WbYMmW,Roam,80,Active,"2023-01-01",0
2589,jMEXi1,Business,250,Active,"2023-01-01",5
2590,LFrAZT,Roam,80,Active,"2023-01-01",10
2591,bs7Qh4,Residential,120,Active,"2023-01-01",20
2592,q0XdM9,Business,250,Cancelled,"2023-01-01",0
2593,nYCsXo,Roam,80,Cancelled,"2023-01-01",5
2594,"0qJjxW",Roam,80,Active,"2023-01-01",10
2595,qoAxj7,Residential,120,Cancelled,"2023-01-01",20
2596,GWl1YV,Roam,80,Active,"2023-01-01",0
2597,tJJr5s,Roam,80,Active,"2023-01-01",5
2598,ecFQCQ,Residential,120,Active,"2023-01-01",10
2599,Sy540J,Roam,80,Cancelled,"2023-01-01",20
2600,azf1WG,Residential,120,Active,"2023-01-01",0
2601,YdAhBz,Residential,120,Active,"2023-01-01",5
2602,"4Qekxn",Residential,120,Active,"2023-01-01",10
2603,wseHC6,Residential,120,Active,"2023-01-01",20
2604,C3CzxA,Mini,50,Active,"2023-01-01",0
2605,JGuvM3,Business,250,Active,"2023-01-01",5
2606,pvr6Sg,Roam,80,Active,"2023-01-01",10
2607,"0R1M34",Residential,120,Paused,"2023-01-01",20
2608,"0UjaqA",Roam,80,Active,"2023-01-01",0
2609,otbCwN,Business,250,Cancelled,"2023-01-01",5
2610,fdXIJo,Residential,120,Active,"2023-01-01",10
2611,ITnxMG,Roam,80,Active,"2023-01-01",20
2612,VlBH09,Residential,120,Active,"2023-01-01",0
2613,R3056f,Residential,120,Active,"2023-01-01",5
2614,DrMMdj,Residential,120,Active,"2023-01-01",10
2615,"8GJzeV",Residential,120,Paused,"2023-01-01",20
2616,pIn8sr,Residential,120,Active,"2023-01-01",0
2617,u8zF9O,Business,250,Active,"2023-01-01",5
2618,AwXiv6,Business,250,Cancelled,"2023-01-01",10
2619,NK2Rsy,Mini,50,Active,"2023-01-01",20
2620,"2bnfTy",Residential,120,Active,"2023-01-01",0
2621,"90h7WN",Mini,50,Paused,"2023-01-01",5
2622,Nt6vfR,Residential,120,Active,"2023-01-01",10
2623,KP950A,Business,250,Cancelled,"2023-01-01",20
2624,PqPEBq,Residential,120,Cancelled,"2023-01-01",0
2625,o24iqA,Residential,120,Active,"2023-01-01",5
2626,"92BWed",Business,250,Active,"2023-01-01",10
2627,hQ3Bvp,Mini,50,Active,"2023-01-01",20
2628,nf7XA2,Residential,120,Active,"2023-01-01",0
2629,dPwubo,Residential,120,Active,"2023-01-01",5
2630,vNU0J8,Residential,120,Paused,"2023-01-01",10
2631,pauXQK,Residential,120,Active,"2023-01-01",20
2632,ukZ9ki,Mini,50,Paused,"2023-01-01",0
2633,JyulDg,Residential,120,Active,"2023-01-01",5
2634,tQlME6,Business,250,Active,"2023-01-01",10
2635,"8Ctqui",Business,250,Active,"2023-01-01",20
2636,"4sHISn",Residential,120,Active,"2023-01-01",0
2637,NVtr7Z,Roam,80,Active,"2023-01-01",5
2638,W65ySP,Business,250,Active,"2023-01-01",10
2639,MIonXq,Roam,80,Active,"2023-01-01",20
2640,"0tiYej",Residential,120,Active,"2023-01-01",0
2641,VJ8dX0,Roam,80,Active,"2023-01-01",5
2642,"8Gqiof",Roam,80,Active,"2023-01-01",10
2643,"2Zgkgg",Residential,120,Active,"2023-01-01",20
2644,"3aaoKM",Residential,120,Active,"2023-01-01",0
2645,KkgYQy,Roam,80,Active,"2023-01-01",5
2646,"5Ux9iw",Mini,50,Active,"2023-01-01",10
2647,gKcX3O,Residential,120,Active,"2023-01-01",20
2648,k5Sr80,Residential,120,Active,"2023-01-01",0
2649,"4jMIKV",Residential,120,Active,"2023-01-01",5
2650,DZKUzk,Residential,120,Active,"2023-01-01",10
2651,YRsMfi,Residential,120,Active,"2023-01-01",20
2652,QQ2bYt,Residential,120,Active,"2023-01-01",0
2653,KnlI4g,Residential,120,Active,"2023-01-01",5
2654,W3Q6sm,Residential,120,Active,"2023-01-01",10
2655,ziOpDZ,Business,250,Active,"2023-01-01",20
2656,Oupbto,Residential,120,Cancelled,"2023-01-01",0
2657,vLZOQc,Residential,120,Active,"2023-01-01",5
2658,is1bUO,Residential,120,Active,"2023-01-01",10
2659,vzGyQ9,Residential,120,Active,"2023-01-01",20
2660,jQVdbl,Residential,120,Active,"2023-01-01",0
2661,"2kkH8p",Roam,80,Cancelled,"2023-01-01",5
2662,I4Ckdd,Residential,120,Paused,"2023-01-01",10
2663,qesye3,Residential,120,Active,"2023-01-01",20
2664,Fx84Vq,Residential,120,Paused,"2023-01-01",0
2665,MuNgGe,Roam,80,Active,"2023-01-01",5
2666,DK76Rv,Residential,120,Active,"2023-01-01",10
2667,QEM4yN,Residential,120,Active,"2023-01-01",20
2668,guMDju,Residential,120,Active,"2023-01-01",0
2669,uPXeDt,Roam,80,Active,"2023-01-01",5
2670,"8JiZXV",Residential,120,Active,"2023-01-01",10
2671,Jk7Bys,Residential,120,Active,"2023-01-01",20
2672,"4Otqsj",Mini,50,Active,"2023-01-01",0
2673,wyJmIe,Mini,50,Active,"2023-01-01",5
2674,UQwWq9,Roam,80,Active,"2023-01-01",10
2675,"68JjJ4",Residential,120,Active,"2023-01-01",20
2676,vrzCpC,Business,250,Active,"2023-01-01",0
2677,XGaVXv,Business,250,Cancelled,"2023-01-01",5
2678,"2fbgOc",Business,250,Active,"2023-01-01",10
2679,OYyP3L,Roam,80,Active,"2023-01-01",20
2680,zMeFW3,Residential,120,Active,"2023-01-01",0
2681,iz9JLq,Residential,120,Active,"2023-01-01",5
2682,MdvwhD,Residential,120,Paused,"2023-01-01",10
2683,Kk7RbW,Residential,120,Active,"2023-01-01",20
2684,D8ziem,Roam,80,Active,"2023-01-01",0
2685,WZGI7t,Residential,120,Active,"2023-01-01",5
2686,yKrXmC,Residential,120,Active,"2023-01-01",10
2687,JHO5ET,Residential,120,Active,"2023-01-01",20
2688,qr34ri,Roam,80,Active,"2023-01-01",0
2689,ZgnbDr,Business,250,Active,"2023-01-01",5
2690,hPrfWv,Mini,50,Active,"2023-01-01",10
2691,xAF0ox,Residential,120,Active,"2023-01-01",20
2692,FIz5TN,Residential,120,Active,"2023-01-01",0
2693,HosQyj,Roam,80,Active,"2023-01-01",5
2694,mfpQ0x,Business,250,Cancelled,"2023-01-01",10
2695,MlaVCm,Residential,120,Cancelled,"2023-01-01",20
2696,w1obNU,Mini,50,Active,"2023-01-01",0
2697,wUZ84N,Residential,120,Active,"2023-01-01",5
2698,ILbnv8,Business,250,Cancelled,"2023-01-01",10
2699,"4WIuZt",Residential,120,Active,"2023-01-01",20
2700,"9A5k1Z",Residential,120,Active,"2023-01-01",0
2701,NFLyuI,Business,250,Cancelled,"2023-01-01",5
2702,GRfPpv,Roam,80,Cancelled,"2023-01-01",10
2703,qBevMT,Residential,120,Active,"2023-01-01",20
2704,"8J4cU2",Roam,80,Active,"2023-01-01",0
2705,BtDVNw,Residential,120,Active,"2023-01-01",5
2706,lqNWNS,Residential,120,Active,"2023-01-01",10
2707,a7rP3U,Residential,120,Paused,"2023-01-01",20
2708,mljtLH,Residential,120,Active,"2023-01-01",0
2709,HOBTFm,Mini,50,Active,"2023-01-01",5
2710,dRSxf4,Residential,120,Active,"2023-01-01",10
2711,"5JJcEq",Business,250,Active,"2023-01-01",20
2712,"7x4rQt",Mini,50,Active,"2023-01-01",0
2713,oMSygT,Roam,80,Active,"2023-01-01",5
2714,mOxDJ0,Mini,50,Active,"2023-01-01",10
2715,xNbnsK,Residential,120,Active,"2023-01-01",20
2716,URzf9l,Roam,80,Active,"2023-01-01",0
2717,j1GXwo,Business,250,Active,"2023-01-01",5
2718,kVetxL,Residential,120,Active,"2023-01-01",10
2719,s51j1R,Mini,50,Cancelled,"2023-01-01",20
2720,lZylcV,Residential,120,Active,"2023-01-01",0
2721,ap0vn5,Business,250,Cancelled,"2023-01-01",5
2722,LPkuUC,Residential,120,Cancelled,"2023-01-01",10
2723,"8X9J3M",Business,250,Active,"2023-01-01",20
2724,F1ROCz,Mini,50,Paused,"2023-01-01",0
2725,I4HqXA,Roam,80,Active,"2023-01-01",5
2726,ATYrGk,Residential,120,Active,"2023-01-01",10
2727,HC6XYX,Residential,120,Active,"2023-01-01",20
2728,"2dpsax",Residential,120,Active,"2023-01-01",0
2729,B2UMnb,Roam,80,Active,"2023-01-01",5
2730,oCUmOk,Residential,120,Active,"2023-01-01",10
2731,scEjcj,Residential,120,Paused,"2023-01-01",20
2732,kpIxMi,Residential,120,Active,"2023-01-01",0
2733,QpY7NE,Business,250,Active,"2023-01-01",5
2734,ZsAbJx,Business,250,Active,"2023-01-01",10
2735,Nq9ZgD,Mini,50,Active,"2023-01-01",20
2736,Uj896i,Residential,120,Paused,"2023-01-01",0
2737,HMrfMV,Residential,120,Cancelled,"2023-01-01",5
2738,"0NGB3T",Residential,120,Active,"2023-01-01",10
2739,"95P6Ot",Roam,80,Cancelled,"2023-01-01",20
2740,"2Dm7tO",Residential,120,Active,"2023-01-01",0
2741,l55C9K,Roam,80,Paused,"2023-01-01",5
2742,RyuXzQ,Residential,120,Active,"2023-01-01",10
2743,zVA98G,Residential,120,Active,"2023-01-01",20
2744,pDgZpA,Roam,80,Active,"2023-01-01",0
2745,hDzNch,Residential,120,Active,"2023-01-01",5
2746,C65akY,Residential,120,Active,"2023-01-01",10
2747,vOTEfH,Residential,120,Active,"2023-01-01",20
2748,eEWu4c,Residential,120,Active,"2023-01-01",0
2749,GoEd9S,Roam,80,Active,"2023-01-01",5
